ID_TRANSACCION;FECHA;CREDITOS
5120149;2001-06-15;7365
6951433;2001-06-15;7341
7834241;2001-06-16;7454
4050310;2001-06-16;7013
9376125;2001-06-16;7381
8397323;2001-06-16;6835
8524281;2001-06-16;7575
9152258;2001-06-16;7137
1208699;2001-06-16;7716
9610658;2001-06-16;6490
7105660;2001-06-16;7108
1735768;2001-06-16;7465
820065;2001-06-16;7229
2300950;2001-06-16;6411
3313973;2001-06-16;7757
1307277;2001-06-16;6801
6697786;2001-06-16;6732
4474226;2001-06-16;7067
1682371;2001-06-16;7147
3451914;2001-06-16;7465
4759767;2001-06-16;6936
3244969;2001-06-16;7002
7496405;2001-06-16;7137
8418800;2001-06-16;6938
4834571;2001-06-16;7675
2605417;2001-06-16;7585
1994089;2001-06-16;7023
175302;2001-06-17;7469
3581792;2001-06-17;6871
650050;2001-06-17;7131
784084;2001-06-17;7242
9103482;2001-06-17;7242
7460685;2001-06-17;7408
6011747;2001-06-17;7316
8823666;2001-06-17;6475
4329509;2001-06-17;7027
5511272;2001-06-17;7320
3818869;2001-06-17;6798
2358414;2001-06-17;6822
9655272;2001-06-17;6555
7004860;2001-06-17;6972
8918346;2001-06-17;7777
6856473;2001-06-17;6783
6435945;2001-06-17;7132
2457665;2001-06-17;7432
4963182;2001-06-18;7794
9621732;2001-06-18;7154
7452013;2001-06-18;6974
692580;2001-06-18;7668
2524138;2001-06-18;6710
2944466;2001-06-18;6517
2190692;2001-06-18;7277
2480515;2001-06-18;6514
9490004;2001-06-18;6907
5380733;2001-06-18;6979
8666605;2001-06-18;7155
7615031;2001-06-18;7784
7327938;2001-06-18;6692
4770532;2001-06-18;6911
135723;2001-06-18;6566
9168755;2001-06-18;7240
3097629;2001-06-18;7410
7358052;2001-06-18;7062
5649815;2001-06-18;6727
8896756;2001-06-18;7259
1971919;2001-06-18;7143
2565244;2001-06-18;6621
6757112;2001-06-18;6954
8940239;2001-06-19;7207
4864847;2001-06-19;6919
411806;2001-06-19;6519
4644530;2001-06-19;6625
4898958;2001-06-19;7342
7135438;2001-06-19;6402
3555663;2001-06-19;7631
6880670;2001-06-19;7212
5531187;2001-06-19;6443
2569161;2001-06-19;6718
2884588;2001-06-19;7221
8402318;2001-06-19;6429
5976043;2001-06-19;7484
5102939;2001-06-19;7682
8467438;2001-06-19;7741
7289914;2001-06-19;7418
7828822;2001-06-19;7593
6138798;2001-06-19;7244
3498388;2001-06-19;7029
2998265;2001-06-19;7389
9067686;2001-06-19;6696
4087212;2001-06-19;6534
9876565;2001-06-19;7458
9280563;2001-06-19;7737
3553665;2001-06-19;7197
4969897;2001-06-19;7063
6176836;2001-06-19;7136
3550493;2001-06-19;7057
6482874;2001-06-19;7005
7114817;2001-06-19;7721
968029;2001-06-19;7059
6303478;2001-06-20;6816
1541701;2001-06-20;6775
9731746;2001-06-20;6863
573459;2001-06-20;6688
2498849;2001-06-20;7452
8845057;2001-06-20;7746
4844942;2001-06-20;7609
7658665;2001-06-20;6687
2095072;2001-06-20;6452
4507829;2001-06-20;7452
1566784;2001-06-20;6932
232309;2001-06-20;7547
2726383;2001-06-20;7483
1333565;2001-06-20;7265
5473137;2001-06-20;6740
5434935;2001-06-20;6526
2289444;2001-06-20;6737
3223252;2001-06-20;7101
4708740;2001-06-20;7767
4735318;2001-06-20;6469
9747734;2001-06-20;6662
7416105;2001-06-20;7268
3324033;2001-06-20;6810
9634919;2001-06-21;7691
8740536;2001-06-21;7698
9629006;2001-06-21;6968
775219;2001-06-21;6937
3580224;2001-06-21;6814
8931517;2001-06-21;7592
5228356;2001-06-21;7184
5988948;2001-06-21;6505
3454441;2001-06-21;7588
8906468;2001-06-21;7137
1154215;2001-06-21;6968
963584;2001-06-21;6857
8777726;2001-06-21;6519
3472886;2001-06-21;7735
3293340;2001-06-21;7429
5760857;2001-06-21;6565
358775;2001-06-21;7103
6926445;2001-06-21;7166
3004406;2001-06-21;6617
8765722;2001-06-21;6984
9099624;2001-06-21;7294
4317407;2001-06-21;6781
550695;2001-06-21;6849
1374041;2001-06-21;6552
1471507;2001-06-21;6964
2153059;2001-06-21;7206
8636624;2001-06-21;6544
3784990;2001-06-21;7250
409128;2001-06-21;6942
5836768;2001-06-21;7340
7961936;2001-06-21;6825
3292306;2001-06-22;6547
1813662;2001-06-22;7089
3889487;2001-06-22;7294
8501362;2001-06-22;7229
9701619;2001-06-22;7390
2050710;2001-06-22;6459
2113850;2001-06-22;6985
8423206;2001-06-22;6717
7394641;2001-06-22;7455
1577186;2001-06-22;7616
7696470;2001-06-22;6777
4075244;2001-06-22;6514
9752972;2001-06-22;6738
7643547;2001-06-22;6526
4397120;2001-06-22;6836
3362059;2001-06-22;7141
8073584;2001-06-22;7759
2267094;2001-06-22;6945
7197636;2001-06-22;6690
6218000;2001-06-22;6615
2272279;2001-06-22;6624
3249139;2001-06-22;6652
9837792;2001-06-22;7459
1784931;2001-06-22;6465
4586146;2001-06-22;7792
8388644;2001-06-22;7119
8660846;2001-06-23;7676
4121330;2001-06-23;7056
7143495;2001-06-23;7670
4298100;2001-06-23;7537
8376454;2001-06-23;7774
642852;2001-06-23;7722
9631506;2001-06-23;7380
3457648;2001-06-23;7613
1136498;2001-06-23;7439
4937507;2001-06-23;7376
489273;2001-06-23;7393
8698423;2001-06-23;7401
7375942;2001-06-23;6916
9734743;2001-06-23;6979
8803925;2001-06-23;6795
1540549;2001-06-23;6589
3181909;2001-06-23;7028
6313778;2001-06-23;7654
8344957;2001-06-23;7302
2863902;2001-06-23;6458
156627;2001-06-23;7528
1890666;2001-06-23;7704
4244245;2001-06-23;7554
3198172;2001-06-23;7410
8650630;2001-06-23;6591
1089634;2001-06-23;6873
3542270;2001-06-24;6867
383588;2001-06-24;6839
2935423;2001-06-24;7190
9847379;2001-06-24;7463
7826249;2001-06-24;7187
7184754;2001-06-24;7448
7940774;2001-06-24;6519
7044123;2001-06-24;7623
1087961;2001-06-24;7139
3761653;2001-06-24;6432
3947201;2001-06-24;7290
8005842;2001-06-24;7112
4621591;2001-06-24;6691
394903;2001-06-24;7462
1957673;2001-06-24;7702
9215753;2001-06-24;6836
7467711;2001-06-24;7079
1490249;2001-06-24;6560
8456826;2001-06-24;7696
7488327;2001-06-24;6830
8407542;2001-06-24;6655
4472557;2001-06-24;7057
281793;2001-06-24;6440
6131568;2001-06-24;6737
539706;2001-06-24;6474
677543;2001-06-24;6559
3309852;2001-06-25;7500
8114030;2001-06-25;6585
478198;2001-06-25;7425
6589012;2001-06-25;7322
6096478;2001-06-25;7294
2631431;2001-06-25;7060
3056327;2001-06-25;6467
8759990;2001-06-25;7727
966593;2001-06-25;7586
7463785;2001-06-25;7069
4367162;2001-06-25;6603
1131273;2001-06-25;7547
9431651;2001-06-25;6989
4494183;2001-06-25;6932
4827621;2001-06-25;7322
5399416;2001-06-25;7454
4103374;2001-06-25;6468
7225877;2001-06-25;7467
2249096;2001-06-26;7324
3276755;2001-06-26;6653
3369180;2001-06-26;6727
4783536;2001-06-26;7097
5183933;2001-06-26;7690
8116872;2001-06-26;6866
3314919;2001-06-26;6949
5171140;2001-06-26;6649
149028;2001-06-26;7219
6357049;2001-06-26;7428
1754863;2001-06-26;7003
1113120;2001-06-26;7442
9963786;2001-06-26;6807
8538719;2001-06-26;7381
4502382;2001-06-26;6745
4211492;2001-06-26;7485
2780997;2001-06-26;7556
554134;2001-06-26;7509
5747539;2001-06-26;6684
741144;2001-06-26;7363
1430349;2001-06-26;7142
9433066;2001-06-26;7776
893667;2001-06-26;6891
7515482;2001-06-26;7472
9718569;2001-06-26;6903
3812865;2001-06-26;6941
937624;2001-06-26;6536
3470883;2001-06-26;6718
3097555;2001-06-26;6612
3587593;2001-06-27;6549
2826363;2001-06-27;6426
4835820;2001-06-27;6894
5049236;2001-06-27;6857
3340573;2001-06-27;6989
1349928;2001-06-27;7092
3286231;2001-06-27;7453
7023869;2001-06-27;6934
8619550;2001-06-27;6847
6329450;2001-06-27;7551
6560381;2001-06-27;7583
4893123;2001-06-27;6708
2483999;2001-06-27;6825
4525944;2001-06-27;7548
7536998;2001-06-27;6491
1733339;2001-06-27;6840
8927554;2001-06-27;7014
9918850;2001-06-27;6644
3580704;2001-06-27;6634
1771742;2001-06-28;6930
7172840;2001-06-28;6805
5253786;2001-06-28;6433
9436111;2001-06-28;6587
7996068;2001-06-28;6529
6452858;2001-06-28;6854
6697980;2001-06-28;7243
2648111;2001-06-28;6444
9020882;2001-06-28;7410
5983985;2001-06-28;6942
9493000;2001-06-28;7744
9204012;2001-06-28;7184
5264441;2001-06-28;7472
7720677;2001-06-28;7599
8902690;2001-06-28;7638
5583019;2001-06-28;7113
6693128;2001-06-28;6941
9018590;2001-06-28;7173
810574;2001-06-28;6948
7854910;2001-06-28;6720
6129322;2001-06-28;6838
4933690;2001-06-28;6708
8385051;2001-06-28;6760
1522541;2001-06-28;6511
4065544;2001-06-29;7769
9796671;2001-06-29;7283
6486061;2001-06-29;6653
9711072;2001-06-29;6548
2120119;2001-06-29;7720
9395893;2001-06-29;6994
4813549;2001-06-29;6655
1558988;2001-06-29;7702
8493607;2001-06-29;6527
2614394;2001-06-29;7413
3828191;2001-06-29;7265
8789582;2001-06-29;6503
3996340;2001-06-29;6859
8061082;2001-06-29;6591
7125383;2001-06-29;7235
9565192;2001-06-29;7055
7666124;2001-06-29;6385
8295368;2001-06-29;7762
7920639;2001-06-29;6874
7300215;2001-06-29;6745
8668202;2001-06-29;6694
8684804;2001-06-29;6604
5766418;2001-06-29;7795
9383796;2001-06-29;6797
5522429;2001-06-30;7217
7179435;2001-06-30;7627
6572142;2001-06-30;7076
5321619;2001-06-30;6662
3737761;2001-06-30;7408
5846688;2001-06-30;7125
1227662;2001-06-30;7326
2348411;2001-06-30;6601
6190343;2001-06-30;7296
1676802;2001-06-30;6920
8549441;2001-06-30;6849
3863209;2001-06-30;7330
2167796;2001-06-30;7218
6721528;2001-06-30;7299
5882897;2001-06-30;7747
9198098;2001-06-30;7372
2292397;2001-06-30;7287
955377;2001-06-30;7248
1346733;2001-06-30;6944
3588493;2001-06-30;7568
6829139;2001-06-30;6919
6656129;2001-06-30;7371
4088474;2001-06-30;6794
1785909;2001-06-30;6588
7022581;2001-07-01;7089
5790346;2001-07-01;7091
9615845;2001-07-01;7687
465171;2001-07-01;6789
9687458;2001-07-01;6849
6902285;2001-07-01;7309
666520;2001-07-01;7491
3121648;2001-07-01;7370
7276930;2001-07-01;7497
5865296;2001-07-01;7194
1174930;2001-07-01;7602
8829521;2001-07-01;7158
2332814;2001-07-01;6704
7665346;2001-07-01;7146
1105511;2001-07-01;7389
2341329;2001-07-01;7305
8464041;2001-07-01;6723
4009321;2001-07-01;6437
7088106;2001-07-02;6423
4086017;2001-07-02;7641
2534968;2001-07-02;7470
9328856;2001-07-02;6732
4163978;2001-07-02;7769
8851240;2001-07-02;6633
3138986;2001-07-02;7674
9223556;2001-07-02;6838
3868128;2001-07-02;7460
7075422;2001-07-02;7025
196537;2001-07-02;7422
5876378;2001-07-02;6599
651442;2001-07-02;6761
7468719;2001-07-02;6520
2144471;2001-07-02;7605
587268;2001-07-02;6799
4309777;2001-07-02;7363
1986184;2001-07-02;7541
5538531;2001-07-02;7656
392429;2001-07-02;6529
2085512;2001-07-03;7515
9920518;2001-07-03;6507
2472470;2001-07-03;7367
3066303;2001-07-03;6744
8911521;2001-07-03;6883
8148366;2001-07-03;7072
4562059;2001-07-03;7499
8973231;2001-07-03;6614
7314223;2001-07-03;6532
2697298;2001-07-03;6596
1671419;2001-07-03;6688
6534524;2001-07-03;6463
9427136;2001-07-03;7692
5295159;2001-07-03;6831
318164;2001-07-03;6629
8851417;2001-07-03;7283
975893;2001-07-03;7494
9013619;2001-07-03;7446
3304051;2001-07-03;7397
5023475;2001-07-03;6450
4176637;2001-07-03;7487
6786037;2001-07-03;7090
620910;2001-07-03;7299
3041477;2001-07-03;7734
3119338;2001-07-03;7528
3055080;2001-07-03;7548
2221879;2001-07-03;6636
8968901;2001-07-03;7054
6177544;2001-07-03;7724
1987145;2001-07-03;7204
9582238;2001-07-03;6524
5236595;2001-07-03;7416
793779;2001-07-04;7378
8424878;2001-07-04;7785
886012;2001-07-04;6927
4006692;2001-07-04;7038
2130886;2001-07-04;7519
4974535;2001-07-04;7198
4608294;2001-07-04;6431
6762087;2001-07-04;7574
4079296;2001-07-04;6452
4326852;2001-07-04;6621
4875870;2001-07-04;6523
1324483;2001-07-04;6489
3291088;2001-07-04;6415
3996427;2001-07-04;6457
9983743;2001-07-04;7006
300802;2001-07-04;6737
585126;2001-07-04;6558
9860652;2001-07-04;7312
2472771;2001-07-04;6699
630959;2001-07-04;6405
2388808;2001-07-04;6972
2753204;2001-07-04;6819
5789883;2001-07-04;6830
3563762;2001-07-04;7010
5715376;2001-07-04;7327
8878560;2001-07-04;7252
7241772;2001-07-04;7707
8755907;2001-07-04;7112
7145433;2001-07-04;7048
1209427;2001-07-04;6681
8366757;2001-07-04;7449
5387446;2001-07-04;6578
8908469;2001-07-05;7041
6808861;2001-07-05;7432
9669224;2001-07-05;7086
5610824;2001-07-05;7484
3138885;2001-07-05;7018
1245161;2001-07-05;7772
522933;2001-07-05;6794
3711950;2001-07-05;6509
3177894;2001-07-05;6988
6186096;2001-07-05;7146
7527207;2001-07-05;6873
1656731;2001-07-05;6722
8535543;2001-07-05;7331
1065933;2001-07-05;6913
8446865;2001-07-05;7273
2929119;2001-07-05;7483
4953662;2001-07-05;7457
9518334;2001-07-05;6911
9499292;2001-07-05;7184
5288243;2001-07-05;7016
6022765;2001-07-05;7613
2592945;2001-07-05;7624
7808613;2001-07-05;6866
9243507;2001-07-05;6509
346818;2001-07-05;6616
2406442;2001-07-06;6575
4102038;2001-07-06;6887
2069442;2001-07-06;7049
2624772;2001-07-06;7648
1130742;2001-07-06;6410
4174336;2001-07-06;7171
6731065;2001-07-06;7289
7789402;2001-07-06;6827
4698224;2001-07-06;6790
7510082;2001-07-06;7074
4407030;2001-07-06;6644
2615202;2001-07-06;7042
4342612;2001-07-06;7463
315350;2001-07-06;7577
1245004;2001-07-06;6924
5010401;2001-07-06;7254
5797218;2001-07-06;6379
4463759;2001-07-06;7159
2247572;2001-07-06;7761
2583115;2001-07-06;6821
6013080;2001-07-06;7222
3765775;2001-07-06;7459
6416227;2001-07-06;7242
9172996;2001-07-07;7691
7897330;2001-07-07;7470
6713492;2001-07-07;7774
2710459;2001-07-07;7505
2275483;2001-07-07;6798
2585981;2001-07-07;7743
9649929;2001-07-07;7773
2868165;2001-07-07;6553
8329953;2001-07-07;7656
5363554;2001-07-07;7320
4457990;2001-07-07;7685
8572129;2001-07-07;7677
5192838;2001-07-07;7642
8083950;2001-07-07;7633
5622215;2001-07-07;6545
9659217;2001-07-07;6582
7808786;2001-07-07;6545
9255190;2001-07-07;6508
8323908;2001-07-07;6879
2649978;2001-07-07;7348
2242404;2001-07-07;6881
9680349;2001-07-07;7400
4796744;2001-07-07;7541
4275863;2001-07-07;7323
1126936;2001-07-08;6693
6389221;2001-07-08;6807
3746223;2001-07-08;6612
5976433;2001-07-08;6982
5320877;2001-07-08;6429
1153518;2001-07-08;7639
8981405;2001-07-08;6610
1774211;2001-07-08;7634
6828804;2001-07-08;7603
9944072;2001-07-08;7019
4283780;2001-07-08;7084
3141591;2001-07-08;6806
3701174;2001-07-08;7792
8150316;2001-07-08;7329
7357612;2001-07-08;7728
1977392;2001-07-08;6966
9067384;2001-07-08;7630
8668277;2001-07-08;7014
3954362;2001-07-08;7607
1811833;2001-07-08;6564
324269;2001-07-08;7281
3555476;2001-07-08;7341
8717613;2001-07-08;7309
6955563;2001-07-08;7012
9113398;2001-07-09;7380
8273825;2001-07-09;7590
8403341;2001-07-09;6411
6628587;2001-07-09;7181
7482811;2001-07-09;6430
6755811;2001-07-09;6499
4874704;2001-07-09;7378
4140710;2001-07-09;7421
7409860;2001-07-09;7532
9648146;2001-07-09;7051
8452500;2001-07-09;7597
1954713;2001-07-09;6615
1387282;2001-07-09;6733
1041608;2001-07-09;6569
6880240;2001-07-09;7509
7409885;2001-07-09;6703
4336429;2001-07-09;6599
1119649;2001-07-09;7262
530542;2001-07-09;6488
9058432;2001-07-09;6442
9722326;2001-07-09;6530
1251219;2001-07-09;6379
3671950;2001-07-09;7366
4672356;2001-07-09;7175
5589408;2001-07-09;6676
5562202;2001-07-09;6709
4654342;2001-07-09;7528
6923132;2001-07-09;7090
7345072;2001-07-10;7577
7198728;2001-07-10;7295
756568;2001-07-10;6419
1364271;2001-07-10;7392
9014867;2001-07-10;7600
6945539;2001-07-10;7316
4950647;2001-07-10;6422
5307285;2001-07-10;7595
4961166;2001-07-10;7417
9646451;2001-07-10;6915
8892178;2001-07-10;6844
8748979;2001-07-10;7059
2395887;2001-07-10;7608
6354770;2001-07-10;6736
2614228;2001-07-10;6522
2662556;2001-07-10;7604
6434225;2001-07-10;6416
4184003;2001-07-10;7670
7492116;2001-07-10;6812
2570429;2001-07-10;7099
7094683;2001-07-10;6566
5710558;2001-07-10;7657
3185981;2001-07-10;7441
9874554;2001-07-10;7688
7748397;2001-07-10;7347
9840948;2001-07-10;6640
4935553;2001-07-10;6815
6008504;2001-07-10;7069
406456;2001-07-11;6686
230205;2001-07-11;7168
502791;2001-07-11;6500
605750;2001-07-11;6598
9154632;2001-07-11;6729
8488189;2001-07-11;7772
2546356;2001-07-11;7508
8487930;2001-07-11;7333
9274878;2001-07-11;7677
6900320;2001-07-11;7734
4191264;2001-07-11;7021
821351;2001-07-11;6843
6840591;2001-07-11;6825
8858817;2001-07-11;6429
1738362;2001-07-11;6775
9403491;2001-07-11;6882
1193148;2001-07-11;6431
1639594;2001-07-11;7630
7325735;2001-07-11;7580
3281117;2001-07-11;6735
4244486;2001-07-11;7516
1023680;2001-07-11;7507
2769703;2001-07-11;6853
9985524;2001-07-12;6830
3929330;2001-07-12;6489
9039229;2001-07-12;7486
3652113;2001-07-12;7690
3860091;2001-07-12;7176
6259711;2001-07-12;6576
9858550;2001-07-12;7170
8969082;2001-07-12;7470
774276;2001-07-12;7397
2323546;2001-07-12;7430
4070265;2001-07-12;6774
9606493;2001-07-12;6483
2638562;2001-07-12;6590
1732286;2001-07-12;7733
8453017;2001-07-12;7248
1689925;2001-07-12;7410
8698354;2001-07-12;7653
8744760;2001-07-12;7587
8701119;2001-07-12;6688
5004464;2001-07-12;6461
8527820;2001-07-12;7690
7507446;2001-07-12;7770
6682138;2001-07-12;7183
345371;2001-07-12;7638
5226845;2001-07-12;6707
2979628;2001-07-12;6536
6403146;2001-07-12;7087
8761075;2001-07-12;7528
7976551;2001-07-13;6524
4767072;2001-07-13;6732
6208982;2001-07-13;6868
8671827;2001-07-13;7280
6375124;2001-07-13;6728
9273803;2001-07-13;6710
1033679;2001-07-13;6784
6536661;2001-07-13;7218
7816848;2001-07-13;7077
4410619;2001-07-13;7572
1599624;2001-07-13;7368
9758784;2001-07-13;7324
8368284;2001-07-13;6598
5564984;2001-07-13;6457
7244977;2001-07-13;7101
7442501;2001-07-13;6480
2508363;2001-07-13;6895
5915722;2001-07-13;6416
9961509;2001-07-13;6629
9256031;2001-07-13;6535
9308145;2001-07-13;7514
5841391;2001-07-13;6869
5007276;2001-07-13;6490
8224480;2001-07-13;6755
9505503;2001-07-13;7346
6753197;2001-07-13;7435
8453144;2001-07-13;6548
6144466;2001-07-14;6483
5419562;2001-07-14;7144
2779915;2001-07-14;6772
8132795;2001-07-14;7676
1671254;2001-07-14;7018
1127035;2001-07-14;7652
4845881;2001-07-14;6802
9199647;2001-07-14;6928
2613477;2001-07-14;7721
5316415;2001-07-14;6664
8269903;2001-07-14;7199
8381951;2001-07-14;6929
9285221;2001-07-14;7476
1508972;2001-07-14;6562
6068486;2001-07-14;6998
6105223;2001-07-14;7369
7730571;2001-07-14;6955
2800476;2001-07-14;6462
5640182;2001-07-14;7378
4361224;2001-07-14;7092
3133196;2001-07-14;6395
6904795;2001-07-14;7247
8345952;2001-07-14;7682
8475366;2001-07-14;6536
2807277;2001-07-14;7216
1420436;2001-07-14;7411
1026173;2001-07-14;6479
4495183;2001-07-14;6411
5292572;2001-07-14;7037
3105503;2001-07-15;7630
3823691;2001-07-15;6563
1505565;2001-07-15;7592
710021;2001-07-15;7405
4306696;2001-07-15;7569
962416;2001-07-15;7080
3240595;2001-07-15;6426
1738127;2001-07-15;7329
6942841;2001-07-15;6909
1604316;2001-07-15;6949
771755;2001-07-15;7004
3307816;2001-07-15;7077
5665634;2001-07-15;7317
1889001;2001-07-15;7409
2476554;2001-07-15;7480
5566497;2001-07-15;7331
7578407;2001-07-15;7517
2968083;2001-07-15;6552
2136266;2001-07-15;7565
8848070;2001-07-15;6927
6349101;2001-07-15;7128
5364703;2001-07-15;6993
9747974;2001-07-15;7053
636251;2001-07-15;6783
9955328;2001-07-15;6619
5711490;2001-07-15;6527
5161121;2001-07-15;7018
2026626;2001-07-15;6556
356803;2001-07-15;6726
9905169;2001-07-15;6568
9338278;2001-07-16;6434
8192217;2001-07-16;7720
963376;2001-07-16;6496
3600940;2001-07-16;7226
2724633;2001-07-16;7623
7218874;2001-07-16;6492
7369441;2001-07-16;7164
6396676;2001-07-16;7547
4969021;2001-07-16;7777
7497625;2001-07-16;7405
4839286;2001-07-16;6773
4663439;2001-07-16;7370
3510562;2001-07-16;7379
4408457;2001-07-16;7371
4601504;2001-07-16;7589
4021775;2001-07-16;6502
7330280;2001-07-16;6532
5935131;2001-07-16;7287
2613686;2001-07-17;7066
2530910;2001-07-17;7507
3450702;2001-07-17;7173
1896943;2001-07-17;6645
4269025;2001-07-17;7069
8177232;2001-07-17;7684
6196938;2001-07-17;7253
5138540;2001-07-17;7401
541445;2001-07-17;6855
2097832;2001-07-17;6646
7735092;2001-07-17;6741
4577265;2001-07-17;7134
5851137;2001-07-17;6776
1780467;2001-07-17;7147
1536202;2001-07-17;7382
478945;2001-07-17;7420
6551198;2001-07-17;6612
7626266;2001-07-17;7442
7356684;2001-07-17;7332
1257049;2001-07-17;6396
6678402;2001-07-17;6462
689059;2001-07-17;7295
406043;2001-07-17;6922
8661652;2001-07-17;6586
6066882;2001-07-17;6441
2364928;2001-07-17;6604
2961810;2001-07-17;7736
3058778;2001-07-17;7410
3196532;2001-07-17;7127
8531099;2001-07-17;7713
5875663;2001-07-17;7256
1738045;2001-07-17;7407
7144643;2001-07-17;6779
7094928;2001-07-17;7213
7854780;2001-07-17;6582
7602214;2001-07-17;6952
5852824;2001-07-17;6426
4652976;2001-07-18;6781
139102;2001-07-18;6642
6138360;2001-07-18;7163
1166485;2001-07-18;7636
4194567;2001-07-18;7280
7474216;2001-07-18;7320
554039;2001-07-18;7667
298402;2001-07-18;7441
1307289;2001-07-18;7606
9867584;2001-07-18;6969
2553612;2001-07-18;7605
6168875;2001-07-18;7294
7492860;2001-07-18;6571
727668;2001-07-18;6433
2762752;2001-07-18;6724
8860479;2001-07-18;6915
3484723;2001-07-18;7566
4431202;2001-07-18;7429
2851811;2001-07-18;7733
7311152;2001-07-18;7171
9486498;2001-07-19;7520
6733230;2001-07-19;6806
3360209;2001-07-19;7793
5456930;2001-07-19;7454
5880156;2001-07-19;7231
2538030;2001-07-19;7773
2415963;2001-07-19;6827
9817865;2001-07-19;6613
2973238;2001-07-19;7424
712583;2001-07-19;6773
1634818;2001-07-19;7741
6517553;2001-07-19;7779
6031967;2001-07-19;7692
4304335;2001-07-19;7718
162745;2001-07-19;7251
7268277;2001-07-19;7360
2021148;2001-07-19;6512
3089475;2001-07-19;7460
3599327;2001-07-19;6665
1747306;2001-07-19;7570
4505210;2001-07-19;7741
7285889;2001-07-19;6680
151866;2001-07-19;6489
5147619;2001-07-19;7064
7903792;2001-07-19;7501
5398117;2001-07-19;7471
1959561;2001-07-19;7366
8712234;2001-07-19;7542
3767000;2001-07-19;6627
4772828;2001-07-20;7124
1665796;2001-07-20;7345
4254145;2001-07-20;7020
7155354;2001-07-20;6554
5974136;2001-07-20;7297
383655;2001-07-20;7168
6285095;2001-07-20;6919
9191982;2001-07-20;6846
1043250;2001-07-20;6638
9791593;2001-07-20;6586
8101416;2001-07-20;6859
9643093;2001-07-20;6438
8457276;2001-07-20;6997
8926355;2001-07-20;7231
6152071;2001-07-20;7713
7794436;2001-07-20;7266
8403308;2001-07-20;7263
8892621;2001-07-20;6909
2449159;2001-07-20;6568
4354031;2001-07-20;7012
7006301;2001-07-20;7227
2036093;2001-07-20;7405
4524123;2001-07-20;7549
7549298;2001-07-20;6741
6540848;2001-07-20;6720
7742870;2001-07-20;7180
2644091;2001-07-20;7181
9243359;2001-07-21;6964
2531608;2001-07-21;6469
7296957;2001-07-21;7357
8613553;2001-07-21;7292
2890404;2001-07-21;7399
1664039;2001-07-21;7229
6944575;2001-07-21;6608
3753773;2001-07-21;6466
4016172;2001-07-21;7537
5497617;2001-07-21;6684
391349;2001-07-21;7148
871603;2001-07-21;7066
959022;2001-07-21;7684
1847404;2001-07-21;7162
7568641;2001-07-21;7201
8226056;2001-07-21;6831
2656932;2001-07-21;7737
6270752;2001-07-21;7247
4577883;2001-07-21;6386
1886526;2001-07-21;7167
8098437;2001-07-22;7762
654001;2001-07-22;6830
5316582;2001-07-22;7133
3596438;2001-07-22;6405
3868598;2001-07-22;7633
3013207;2001-07-22;7497
9554900;2001-07-22;6656
8168993;2001-07-22;7701
4175796;2001-07-22;6826
6935275;2001-07-22;7360
5346329;2001-07-22;7539
7276624;2001-07-22;7429
9266682;2001-07-22;7679
7447311;2001-07-22;7604
105191;2001-07-22;7788
2009052;2001-07-22;6637
2966196;2001-07-22;6811
5610331;2001-07-22;7280
1808152;2001-07-22;7418
6234412;2001-07-22;7136
1758302;2001-07-22;6483
4404587;2001-07-22;7571
8393072;2001-07-22;7741
6827522;2001-07-23;6786
2686722;2001-07-23;7186
3106584;2001-07-23;6830
5121273;2001-07-23;6971
6255293;2001-07-23;7389
8158850;2001-07-23;6392
9912618;2001-07-23;6770
9767987;2001-07-23;6580
1039501;2001-07-23;6559
2522667;2001-07-23;7738
9988923;2001-07-23;6912
1838050;2001-07-23;7126
7752542;2001-07-23;7419
7674020;2001-07-23;6446
4402347;2001-07-23;6720
9159136;2001-07-23;7558
4209107;2001-07-23;7600
6900121;2001-07-23;6907
3207134;2001-07-23;6910
7581137;2001-07-23;7451
7775759;2001-07-23;6797
8611401;2001-07-23;6545
1209839;2001-07-23;6744
404347;2001-07-23;6928
7514247;2001-07-24;6786
3909891;2001-07-24;7378
8803324;2001-07-24;6910
3103480;2001-07-24;6566
6898266;2001-07-24;6715
8146000;2001-07-24;7290
3813169;2001-07-24;6452
2770097;2001-07-24;6765
5483481;2001-07-24;6674
1374182;2001-07-24;6664
1983216;2001-07-24;7346
8132657;2001-07-24;7549
5198291;2001-07-24;7393
6942434;2001-07-24;7294
3604481;2001-07-25;7540
1578983;2001-07-25;6621
5932098;2001-07-25;7399
8899734;2001-07-25;7067
455866;2001-07-25;6644
2322424;2001-07-25;7369
1067444;2001-07-25;7154
4677656;2001-07-25;6422
8240070;2001-07-25;7295
6030271;2001-07-25;7279
6923165;2001-07-25;6583
9855057;2001-07-25;6873
5874420;2001-07-25;7209
9978024;2001-07-25;6575
1751249;2001-07-25;7587
9476256;2001-07-25;6418
8872080;2001-07-25;6524
9412857;2001-07-25;6543
5118785;2001-07-25;7127
268602;2001-07-25;7258
5079052;2001-07-25;6951
2976959;2001-07-25;6788
8653414;2001-07-25;7526
9199196;2001-07-25;6475
8183006;2001-07-25;6776
9403996;2001-07-25;6434
813067;2001-07-25;6398
8193803;2001-07-25;6879
6201663;2001-07-25;6655
9595496;2001-07-25;6759
3228975;2001-07-25;7542
8006718;2001-07-25;6610
